tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
9,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
9,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
9,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
10,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
10,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
10,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
10,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
11,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
11,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
11,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
11,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
12,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
12,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
12,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
12,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
13,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
13,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
13,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
13,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
14,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
14,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
14,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
14,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
15,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
15,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
15,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
15,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
16,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raid_empty,,28
16,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
16,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
16,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
17,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
17,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
17,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
17,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
18,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
18,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
18,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
18,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
19,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,28
19,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
19,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
19,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
20,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
20,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
20,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
20,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
21,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
21,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
21,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
21,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
22,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
22,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
22,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
22,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
23,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,28
23,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
23,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
23,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
24,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
24,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
24,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
24,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
25,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
25,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
25,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
25,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
26,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
26,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
26,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
26,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
27,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
27,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
27,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
27,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
28,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
28,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
28,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
28,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
29,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
29,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
29,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
29,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
30,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,28
30,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
30,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
30,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
31,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
31,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
31,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
31,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
32,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
32,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
32,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
32,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
33,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
33,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
33,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
33,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
34,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
34,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
34,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
34,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
35,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
35,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
35,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
35,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
36,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
36,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
36,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
36,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
37,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
37,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
37,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
37,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
38,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
38,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
38,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
38,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
39,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
39,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
39,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
39,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
40,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
40,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,28
40,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
40,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
41,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
41,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
41,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
41,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
42,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
42,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
42,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
42,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
43,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
43,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
43,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
43,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
44,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
44,A3,deceptive,"(7, 1)",1,collect,{'type': 'collect'},nothing_to_collect,,28
44,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
44,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
45,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
45,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
45,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
45,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
46,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
46,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
46,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
46,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
47,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
47,A4,aggressive,"(5, 7)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
47,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
47,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
48,A2,deceptive,"(6, 6)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
48,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
48,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,28
48,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
49,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
49,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
49,A3,deceptive,"(8, 1)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
49,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
50,A3,deceptive,"(7, 1)",1,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
50,A2,deceptive,"(6, 6)",0,raid,"{'type': 'raid', 'target_id': 'A1'}",raid_empty,,28
50,A1,aggressive,"(5, 6)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,28
50,A4,aggressive,"(5, 7)",1,raid,"{'type': 'raid', 'target_id': 'A1'}",raided_A1_stole_1,,28
