tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
15,A1,cooperative,"(7, 6)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,21
15,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,21
15,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,21
15,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,21
16,A4,neutral,"(1, 9)",4,collect,{'type': 'collect'},collected,,20
16,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,20
16,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
16,A1,cooperative,"(8, 6)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
17,A1,cooperative,"(7, 6)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
17,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
17,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,20
17,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
18,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
18,A4,neutral,"(1, 9)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
18,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,20
18,A1,cooperative,"(8, 6)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
19,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
19,A1,cooperative,"(7, 6)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
19,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
19,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,20
20,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
20,A1,cooperative,"(8, 6)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
20,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_2,,20
20,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
21,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
21,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
21,A1,cooperative,"(7, 6)",4,move,"{'type': 'move', 'direction': 'W'}",moved_W,,20
21,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,20
22,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,20
22,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
22,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
22,A1,cooperative,"(8, 6)",4,move,"{'type': 'move', 'direction': 'E'}",moved_E,,20
23,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,20
23,A1,cooperative,"(8, 5)",4,move,"{'type': 'move', 'direction': 'N'}",moved_N,,20
23,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
23,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
24,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,20
24,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,20
24,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,20
24,A1,cooperative,"(8, 5)",5,collect,{'type': 'collect'},collected,,19
25,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
25,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,19
25,A1,cooperative,"(7, 5)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
25,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
26,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,19
26,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,19
26,A1,cooperative,"(8, 5)",5,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
26,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
27,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,19
27,A1,cooperative,"(7, 5)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
27,A4,neutral,"(1, 9)",2,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,19
27,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
28,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,19
28,A1,cooperative,"(8, 5)",5,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
28,A4,neutral,"(1, 9)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
28,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
29,A1,cooperative,"(7, 5)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
29,A4,neutral,"(1, 9)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,19
29,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,19
29,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_2,,19
30,A2,aggressive,"(1, 8)",3,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,19
30,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
30,A1,cooperative,"(8, 5)",5,move,"{'type': 'move', 'direction': 'E'}",moved_E,,19
30,A4,neutral,"(1, 9)",2,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,19
31,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
31,A1,cooperative,"(7, 5)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
31,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,19
31,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
32,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
32,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,19
32,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,19
32,A1,cooperative,"(6, 5)",5,move,"{'type': 'move', 'direction': 'W'}",moved_W,,19
33,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,19
33,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,19
33,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,19
33,A1,cooperative,"(6, 5)",6,collect,{'type': 'collect'},collected,,18
34,A2,aggressive,"(1, 8)",3,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,18
34,A4,neutral,"(1, 9)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
34,A1,cooperative,"(7, 5)",6,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
34,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
35,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
35,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_2,,18
35,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
35,A1,cooperative,"(8, 5)",6,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
36,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
36,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,18
36,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,18
36,A1,cooperative,"(9, 5)",6,move,"{'type': 'move', 'direction': 'E'}",moved_E,,18
37,A3,deceptive,"(1, 7)",2,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,18
37,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,18
37,A1,cooperative,"(9, 5)",7,collect,{'type': 'collect'},collected,,17
37,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
38,A1,cooperative,"(9, 4)",7,move,"{'type': 'move', 'direction': 'N'}",moved_N,,17
38,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,17
38,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
38,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
39,A1,cooperative,"(9, 3)",7,move,"{'type': 'move', 'direction': 'N'}",moved_N,,17
39,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,17
39,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,17
39,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
40,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,17
40,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
40,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,17
40,A1,cooperative,"(9, 3)",8,collect,{'type': 'collect'},collected,,16
41,A1,cooperative,"(8, 3)",8,move,"{'type': 'move', 'direction': 'W'}",moved_W,,16
41,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,16
41,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,16
41,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,16
42,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,16
42,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,16
42,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,16
42,A1,cooperative,"(8, 2)",8,move,"{'type': 'move', 'direction': 'N'}",moved_N,,16
43,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,16
43,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,16
43,A1,cooperative,"(8, 2)",9,collect,{'type': 'collect'},collected,,15
43,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,15
44,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,15
44,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,15
44,A1,cooperative,"(7, 2)",9,move,"{'type': 'move', 'direction': 'W'}",moved_W,,15
44,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,15
45,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,15
45,A4,neutral,"(1, 9)",2,move,"{'type': 'move', 'direction': 'S'}",move_blocked,,15
45,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,15
45,A1,cooperative,"(6, 2)",9,move,"{'type': 'move', 'direction': 'W'}",moved_W,,15
46,A1,cooperative,"(5, 2)",9,move,"{'type': 'move', 'direction': 'W'}",moved_W,,15
46,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,15
46,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,15
46,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,15
47,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,15
47,A1,cooperative,"(4, 2)",9,move,"{'type': 'move', 'direction': 'W'}",moved_W,,15
47,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_1,,15
47,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,15
48,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raid_empty,,15
48,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_2,,15
48,A1,cooperative,"(4, 2)",10,collect,{'type': 'collect'},collected,,14
48,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,14
49,A3,deceptive,"(1, 7)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,14
49,A1,cooperative,"(3, 2)",10,move,"{'type': 'move', 'direction': 'W'}",moved_W,,14
49,A2,aggressive,"(1, 8)",2,raid,"{'type': 'raid', 'target_id': 'A3'}",raided_A3_stole_2,,14
49,A4,neutral,"(1, 9)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,14
50,A1,cooperative,"(3, 2)",11,collect,{'type': 'collect'},collected,,13
50,A4,neutral,"(1, 9)",4,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,13
50,A2,aggressive,"(1, 8)",1,raid,"{'type': 'raid', 'target_id': 'A4'}",raided_A4_stole_1,,13
50,A3,deceptive,"(1, 7)",3,raid,"{'type': 'raid', 'target_id': 'A2'}",raided_A2_stole_1,,13
